Guildford Borough Council - Business Rates information as at 1 April 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This file contains information on rateable values, charges, reliefs and ratepayers as at 1 April 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For additional information please see https://www.guildford.gov.uk/businessrates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Place Ref,Property Addr 1,Property Addr 2,Property Addr 3,Property Addr 4,Property Addr 5,Property Post Code,Property Description,31/03/2017 Rateable Value,31/03/2023 Rateable Value,Current Rateable Value,Annual Charge,Transitional Reduction,Empty (Y/N) or Not Available (N/A),Date Fell Empty,Empty Exemption,Small Business Rate Relief (Y/N),Mandatory Relief (Y/N),Mandatory Relief %,Discretionary Relief (Y/N),Discretionary Relief %,Rural Rate Relief Y/N,Supporting Small Business Relief,Retail Discount Y/N,Name,Correspondence Addr 1,Correspondence Addr 2,Correspondence Addr 3,Correspondence Addr 4,Correspondence Addr 5,Correspondence Post Code
363890305,Unit 5 Woodbridge Trade & Retail Park,Woodbridge Road,Guildford,Surrey,,GU1 1EF,WAREHOUSE AND PREMISES,"28,500","28,500","33,250","16,591.75",0.00,N,,,N,N,0,N,0,N,N,N,Benchmarx Kitchens & Joinery Ltd,,,,,,
363890306,Unit A Woodbridge Trade & Retail Park,Woodbridge Road,Guildford,Surrey,,GU1 1EL,RETAIL WAREHOUSE AND PREMISES,"1,200,000","1,260,000","1,120,000","611,520.00",0.00,N,,,N,N,0,N,0,N,N,N,Wickes Building Supplies Ltd,,,,,,
363890307,Unit C Woodbridge Trade & Retail Park,Woodbridge Road,Guildford,Surrey,,GU1 1EH,WAREHOUSE AND PREMISES,"38,750","38,750","56,000","30,427.86",148.14,N,,,N,N,0,N,0,N,N,N,Stiled Holdings Limited,,,,,,
363890309,Independent Distribution Network Operator Asset 025129/01,IRO Power Close,Woodbridge Road,Guildford,Surrey,GU1 1DY,Independent Distribution Network Operator,,,445,222.06,0.00,N,,,N,N,0,N,0,N,N,N,The Electricity Network Company Ltd,Avison Young,P O Box 6079,Wolverhampton,,,WV1 9RA
363890336,33 Woodbridge Road,Guildford,Surrey,,,GU1 1ED,SURGERY AND PREMISES,"18,000","24,750","33,000","16,467.00",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
363890340,Ad. Stn. Opp Meadows Filling Station 4603-0004,Woodbridge Road,Guildford,Surrey,,GU1 1ED,ADVERTISING STATION AND PREMISES,600,600,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
363890374,Unit 1 Woodbridge Retail Park,Woodbridge Road,Guildford,Surrey,,GU1 1DX,RETAIL WAREHOUSE AND PREMISES,"235,000","248,000","221,000","120,666.00",0.00,N,,,N,N,0,N,0,N,N,N,Wren Kitchens Ltd,The Nest,Falkland Way,Barton-upon-Humber,South Humberside,,DN18 5RL
363890375,1st Flr,Wilway House,Woodbridge Road,Guildford,Surrey,GU1 1ED,OFFICES AND PREMISES,,"46,500","56,000","30,576.00",0.00,Y,27/03/2020,,N,N,0,N,0,N,N,N,Martin Grant (Holdings) Ltd,Grant House,Felday Road,Abinger Hammer,Dorking,Surrey,RH5 6QP
363890376,Grd Flr,Wilway House,Woodbridge Road,Guildford,Surrey,GU1 1ED,RETAIL WAREHOUSE AND PREMISES,,"82,500","102,000","55,692.00",0.00,N,,,N,N,0,N,0,N,N,N,C P Hart & Sons Ltd,Unit 40 Charles Park,Crossways,Dartford,Kent,,DA2 6QA
363890377,Car Spaces IRO 1st Flr,Wilway House,Woodbridge Road,Guildford,Surrey,GU1 1DX,Car Parking Spaces,,"4,000","4,000","1,996.00",0.00,Y,27/03/2020,,N,N,0,N,0,N,N,N,Martin Grant (Holdings) Ltd,Grant House,Felday Road,Abinger Hammer,Dorking,Surrey,RH5 6QP
363890380,At Bus Shelter Opp Grays 4603-0023,Woodbridge Road,Guildford,Surrey,,GU1 1ED,ADVERTISING STATION AND PREMISES,600,600,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
363950441,Factory,Woodlands Road,Guildford,Surrey,,GU1 1RN,ABATTOIR AND SLAUGHTER HOUSE,"120,000","122,000","164,000","89,544.00",0.00,N,,,N,N,0,N,0,N,N,N,Anglo Beef Processors Ltd,Moorfield Road,Slyfield Industrial Estate,Guildford,,,GU1 1RP
363950881,At Bus Shelter 46030009,Woodlands Road,Guildford,Surrey,,GU1 1RN,ADVERTISING STATION AND PREMISES,600,600,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Clear Channel UK Ltd,NNDR Department,33 Golden Square,London,,,W1F 9JT
370300131,13 Barrack Road,Guildford,Surrey,,,GU2 9RU,SHOP AND PREMISES,"9,500","11,000","11,750","5,863.25",0.00,N,,,Y,N,0,N,0,N,N,N,Gordon Farley Motor Cycles Ltd,13 Barrack Road,Guildford,Surrey,,,GU2 9RU
370300150,1st & 2nd Floors,15 Barrack Road,Guildford,Surrey,,GU2 9RU,OFFICES AND PREMISES,"8,300","7,400","9,900","4,264.95",675.15,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
370300155,R/o 13/15,Barrack Road,Guildford,Surrey,,GU2 9ZW,STORE AND PREMISES,"9,400","8,800","9,900","4,940.10",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
370300156,Ground Floor Rear,15 Barrack Road,Guildford,Surrey,,GU2 9RU,OFFICES AND PREMISES,"3,100","3,200","4,300","1,844.30",301.40,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
370300157,Workshop at R/o,15 Barrack Road,Guildford,Surrey,,GU2 9RU,WORKSHOP AND PREMISES,"4,150","3,900","4,350","2,170.65",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
370300382,38 Barrack Road,Guildford,Surrey,,,GU2 9RU,RESTAURANT AND PREMISES,"2,800","3,350","3,550","1,771.45",0.00,N,,,Y,N,0,N,0,N,N,N,Ho Ho Takeaway (Guildford) Ltd,38 Barrack Road,Guildford,Surrey,,,GU2 9RU
370540164,"2a, Framptons Yard",Bryanstone Avenue,Guildford,Surrey,,GU2 9UW,WORKSHOP AND PREMISES,"12,500","11,500","12,500","6,237.50",0.00,N,,,Y,N,0,N,0,N,N,N,Framptons Ltd,2a Framptons Yard,Bryanstone Avenue,Guildford,Surrey,,GU2 9UW
370540173,1 Framptons Yard,R/O Bryanstone House,Bryanstone Avenue,Guildford,Surrey,GU2 9UW,"WORKSHOP, STORE AND PREMISES","6,300","5,900","6,300","3,143.70",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
370540177,"5 & 2B Framptons Yard, R/O",Bryanstone Avenue,Guildford,Surrey,,GU2 9UW,WORKSHOP AND PREMISES,"12,250","12,250","12,250","6,112.75",0.00,N,,,Y,N,0,N,0,N,N,N,Kingfisher Cars Ltd,5 & 2B Framptons Yard R/O,Bryanstone Avenue,Guildford,Surrey,,GU2 9UW
370540178,3-4 Framptons Yard,Bryanstone Avenue,Guildford,Surrey,,GU2 9UW,WORKSHOP AND PREMISES,"11,500","10,750","13,000","6,195.71",291.29,N,,,Y,N,0,N,0,N,Y,N,Contactaspray Limited,3-4 Framptons Yard,Bryanstone Avenue,Guildford,Surrey,,GU2 9UW
370720792,Grange Park Stores,1&2 Burden Way,Guildford,Surrey,,GU2 9RB,SHOP AND PREMISES,"15,500","18,500","19,500","9,730.50",0.00,N/A,,,N,N,0,N,0,N,N,Y,,,,,,,
370720810,3 The Parade,Burden Way,Guildford,Surrey,,GU2 9PB,SHOP AND PREMISES,"7,500","9,000","9,500","4,740.50",0.00,N,,,Y,N,0,N,0,N,N,N,Ergonomic Office Imports Limited,3 The Parade,Burden Way,Guildford,Surrey,,GU2 9PB
370720820,4 The Parade,Burden Way,Guildford,Surrey,,GU2 9PB,SURGERY AND PREMISES,"7,100","8,500","9,000","4,491.00",0.00,N,,,Y,N,0,N,0,N,N,N,Complete Care Clinic Ltd,4 The Parade,Burden Way,Guildford,Surrey,,GU2 9PB
370720830,5 The Parade,Burden Way,Guildford,Surrey,,GU2 9PB,SHOP AND PREMISES,"7,200","8,600","9,100","4,540.90",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
370820010,1 Cinnamon Gardens,Guildford,Surrey,,,GU2 9YZ,SHOP AND PREMISES,"9,100","10,750","11,250","5,613.75",0.00,N/A,,,N,N,0,N,0,N,N,Y,,,,,,,
370980251,Sports Pavilion,Deeprose Close,Guildford,Surrey,,GU2 9NA,PAVILION AND PREMISES,"1,450","1,450","1,600",798.40,0.00,N,,,N,Y,80,N,0,N,N,N,Northmead Junior School,Northmead Junior School,Grange Road,Guildford,Surrey,,GU2 9ZA
371200021,Corner Shop,2 Grange Road,Guildford,Surrey,,GU2 9PY,SHOP AND PREMISES,"4,800","5,700","6,100","3,043.90",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
371200045,4c Grange Road,Guildford,Surrey,,,GU2 9PY,SHOP AND PREMISES,"3,500","4,100","4,350","2,170.65",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
371200046,4 Grange Road,Guildford,Surrey,,,GU2 9PY,SHOP AND PREMISES,"4,250","5,000","5,400","2,694.60",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
371200510,Northmead County Junior School,Grange Road,Guildford,Surrey,,GU2 9PZ,SCHOOL AND PREMISES,"68,500","85,500","91,000","49,686.00",0.00,N,,,N,Y,80,N,0,N,N,N,Northmead Junior School,Northmead Junior School,Grange Road,Guildford,Surrey,,GU2 9ZA
371200650,Stoughton Infant School,Stoughton Road,Guildford,Surrey,,GU2 6PT,SCHOOL AND PREMISES,"34,750","63,000","71,500","39,039.00",0.00,N,,,N,Y,80,N,0,N,N,N,Stoughton Infant School,Stoughton Infant School,Stoughton Road,Guildford,Surrey,,GU2 6PT
371203042,Transmitter Mast Highway Site SUR 7062 Opp Playing Field,Grange Road,Guildford,Surrey,,GU2 9QL,COMMUNICATION STATION AND PREMISES,"3,250","4,750","5,500","2,737.64",6.86,Y,11/12/2014,Other,N,N,0,N,0,N,N,N,Orange PCS Ltd,Avison Young,PO Box 6079,Wolverhampton,,,WV1 9RA
371203043,Transmitter Mast Highway Site Gu0021,Adj 7-14 Vaughan Court,Grange Road,Guildford,Surrey,GU2 9PX,COMMUNICATION STATION AND PREMISES,"2,900","4,800","5,600","2,766.46",27.94,N,,,N,N,0,N,0,N,N,N,Mobile Broadband Network Ltd,Avison Young,PO Box 6079,Wolverhampton,,,WV1 9RA
371203046,Transmitter Mast Highway Site 46691 Opp. Railton Road,Grange Road,Guildford,Surrey,,GU2 9LS,COMMUNICATION STATION AND PREMISES,"2,900","4,400","5,100","2,535.92",8.98,N,,,N,N,0,N,0,N,N,N,Vodafone Ltd,CTIL Rate Account Management,Colliers International  Rating UK LLP,P O Box 4406,Interface Business Park,Swindon,SN4 4RQ
371921271,127-129 Manor Road,Guildford,Surrey,,,GU2 9NR,SHOP AND PREMISES,"5,200","6,200","6,600","3,293.40",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
371921411,141A Manor Road,Guildford,Surrey,,,GU2 9NR,SHOP AND PREMISES,"3,650","4,200","4,400","2,195.60",0.00,N,,,Y,N,0,N,0,N,N,N,KOB Financial Ltd,141A Manor Road,Guildford,Surrey,,,GU2 9NR
372100010,1 New Cross Road,Guildford,Surrey,,,GU2 9NS,SHOP AND PREMISES,"4,650","5,500","5,900","2,944.10",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
372160402,New Headway House Day Centre,21 North Road,Guildford,Surrey,,GU2 9PU,COMMUNITY CENTRE AND PREMISES,"1,125","1,125","3,550",648.40,"1,123.05",N,,,N,Y,80,Y,20,N,N,N,Headway Surrey Head Injuries Association,New Headway House Day Centre,21 North Road,Guildford,Surrey,,GU2 9PU
372230031,Ground Floor,Unit 3,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"8,300","11,250","14,000","6,483.88",502.12,N,,,Y,N,0,N,0,N,Y,N,Chaco Limited,Ground Floor Unit 3 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230032,First Floor,Unit 3,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"7,700","10,750","13,250","6,195.71",416.04,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
372230033,Ground Floor,1 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"11,500","13,500","17,500","7,780.66",951.84,N,,,N,N,0,N,0,N,Y,N,Absolute Climate Ltd,Ground Floor,1 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230034,First Floor,1 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"11,750","14,500","18,500","8,357.01",874.49,N,,,N,N,0,N,0,N,N,N,Alina Homecare Ltd,Third Floor,Manor House,Church Street,Leatherhead,Surrey,KT22 8DN
372230036,First Floor,2 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"7,100","10,750","13,750","6,195.71",665.54,N,,,Y,N,0,N,0,N,Y,N,Perry Hill Property Management Company Limited,First Floor,2 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230037,Grd Flr,2 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,,"9,600","12,250","5,532.91",579.84,N,,,Y,N,0,N,0,N,N,N,Scsengineers Ltd,Ground Floor,Unit 2 Beaufort,Parklands,Railton Road,Guildford,GU2 9JX
372230044,Grd Flr,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,,"8,400","11,000","4,841.30",647.70,N,,,N,Y,80,N,0,N,N,N,Learning Space,Unit 2,3 Mill Court,Enterprise Court,Redhill,Surrey,RH1 6PA
372230045,First Floor Front,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,,"5,500","7,200","3,169.90",422.90,N,,,Y,N,0,N,0,N,N,N,Attic Conversions Ltd,First Floor Front,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX
372230046,2 Parking Spaces IRO Grd Floor,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,"1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Learning Space,Unit 2,3 Mill Court,Enterprise Court,Redhill,Surrey,RH1 6PA
372230047,1 Parking Space IRO First Floor,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,500,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Andrew F Wye Limited,1st Floor Rear,Unit 4 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230048,1st Flr Rear,Unit 4,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,,"3,700","4,800","2,132.48",262.72,N,,,Y,N,0,N,0,N,N,N,Andrew F Wye Limited,1st Floor Rear,Unit 4 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230050,Unit 5 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX,OFFICES AND PREMISES,"16,000","19,500","25,250","12,599.75",0.00,N,,,N,N,0,N,0,N,N,N,Margaux Matrix Limited,Unit 5 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230063,Block Of 3 Parking Spaces IRO Unit 6,Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"1,500","1,500","1,500",748.50,0.00,N,,,N,N,0,N,0,N,N,N,Worplesdon Parish Council,Unit 6 Parklands,Railton Road,Guildford,Surrey,,GU2 9JZ
372230064,Unit 6,Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,,"15,500","20,000","8,933.35","1,046.65",N,,,N,N,0,N,0,N,N,N,Worplesdon Parish Council,Unit 6 Parklands,Railton Road,Guildford,Surrey,,GU2 9JZ
372230065,Grd Flr,Unit 7,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,,"13,000","17,000","7,492.49",990.51,Y,30/06/2023,,N,N,0,N,0,N,N,N,Trustees of TL Fund,,,,,,
372230066,1st Flr,Unit 7,Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,,"12,250","15,750","7,060.23",799.02,Y,02/06/2023,,N,N,0,N,0,N,N,N,Trustees of TL Fund,,,,,,
372230068,Block of 4 Parking Spaces IRO Grd Flr,Unit 7,Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,"2,000","2,000",998.00,0.00,Y,30/06/2023,Other,N,N,0,N,0,N,N,N,Trustees of TL Fund,,,,,,
372230069,1 Parking Space IRO First Floor,Unit 7,Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,500,500,249.50,0.00,Y,02/06/2023,Other,N,N,0,N,0,N,N,N,Trustees of TL Fund,,,,,,
372230081,1st Flr,8 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"3,250","8,600","11,250","4,956.57",657.18,N,,,Y,N,0,N,0,N,N,N,Computer Strategies Ltd,,,,,,
372230082,Grd Flr,8 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"7,600","8,500","11,000","4,898.94",590.06,N,,,Y,N,0,N,0,N,N,N,Radical Fibres Ltd,Grd Flr,8 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230083,Block of 2 Parking Spaces IRO 1st Flr,8 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Computer Strategies Ltd,,,,,,
372230084,1 Parking Space IRO Grd Flr,8 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"1,500",500,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Computer Strategies Ltd,,,,,,
372230090,Unit 9,Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"16,000","20,000","25,250","12,599.75",0.00,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
372230101,Brodie House,10 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"10,000","16,250","21,250","10,603.75",0.00,N,,,N,N,0,N,0,N,N,N,Complete Mortgages Ltd,Unit 10 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230102,Block of 2 Parking Spaces (Front) IRO,Brodie House,10 Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Complete Mortgages Ltd,Unit 10 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230103,Block of 2 Parking Spaces IRO,Brodie House,10 Parklands,Railton Road,Guildford Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Complete Mortgages Ltd,Unit 10 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230112,Meaco House,11 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"14,000","17,250","22,000","10,978.00",0.00,N,,,N,N,0,N,0,N,N,N,Meaco (UK) Ltd,Meaco House,Unit 11 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230123,12 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX,OFFICES AND PREMISES,,"18,250","23,000","11,477.00",0.00,N,,,N,N,0,N,0,N,N,N,Image Skincare UK Limited,12 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230131,Room 3,First Floor,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"4,150","6,000","7,600","3,458.07",334.33,N,,,Y,N,0,N,0,N,N,N,Surrey Sensors Ltd,Room 3,First Floor,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX
372230133,"Room 1, Ground Floor",13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"3,050","4,000","5,200","2,305.38",289.42,N,,,Y,N,0,N,0,N,N,N,Parklands Property Lawyers Ltd,Room 1 Ground Floor,13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230134,"Room 2, Ground Floor",13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"2,125","2,800","3,650","1,613.77",207.58,N,,,N,N,0,N,0,N,N,N,Parklands Property Lawyers Ltd,Room 1 Ground Floor,13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230135,"Conference Room, Ground Floor",13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"1,725","2,275","2,950","1,311.19",160.86,N,,,N,N,0,N,0,N,N,N,Headley House (Guildford) Ltd,Headley House,Unit 13 Parklands,Railton Road,Guildford,,GU2 9JX
372230136,"Reception Area, Ground Floor",13 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"3,850","5,100","6,600","2,939.37",354.03,N,,,Y,N,0,N,0,N,N,N,Headley House (Guildford) Ltd,Headley House,Unit 13 Parklands,Railton Road,Guildford,,GU2 9JX
372230137,"Room 1, First Floor",Open Office,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"1,050","1,400","1,825",806.88,103.80,Y,31/08/2023,Under the rateable value threshold,N,N,0,N,0,N,N,N,Headley House (Guildford) Ltd,Headley House,Unit 13 Parklands,Railton Road,Guildford,,GU2 9JX
372230138,"Room 2, First Floor",Open Office,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"2,200","2,900","3,800","1,671.41",224.79,N,,,Y,N,0,N,0,N,N,N,Guildford Accounting Services Limited,15 Little Street,Guildford,Surrey,,,GU2 9QG
372230139,"Room 4, First Floor",Open Office,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX,OFFICES AND PREMISES,"2,475","3,300","4,250","1,901.94",218.81,N,,,Y,N,0,N,0,N,N,N,Dawn Healthcare Ltd,Room 4 First Floor,Open Office,13 Parklands,Railton Road,Guildford Surrey,GU2 9JX
372230141,14 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX,OFFICES AND PREMISES,"13,250","21,000","27,500","13,722.50",0.00,N,,,N,N,0,N,0,N,N,N,Dont Just Sit There Sell Something Ltd,Unit 14 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230142,Block of 3 Parking Spaces IRO,14 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"4,500","1,500","1,500",748.50,0.00,N,,,N,N,0,N,0,N,N,N,Dont Just Sit There Sell Something Ltd,Unit 14 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230143,Block of 2 Parking Spaces IRO,14 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"3,000","1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Dont Just Sit There Sell Something Ltd,Unit 14 Parklands,Railton Road,Guildford,Surrey,,GU2 9JX
372230151,Unit 2 Paris,15 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"16,250","18,500","24,250","12,100.75",0.00,N,,,N,N,0,N,0,N,N,N,Bruton Knowles (2023) Limited,Olympus House,Olympus Park,Quedgeley,Gloucester,,GL2 4NF
372230152,Block Of 3 Parking Spaces IRO Unit 2,15 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"1,500","1,500","1,500",748.50,0.00,N,,,N,N,0,N,0,N,N,N,Bruton Knowles Ltd,Unit 2 Paris,15 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230153,1 Parking Space IRO Unit 2,15 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,500,500,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Bruton Knowles Ltd,Unit 2 Paris,15 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230161,Unit 3 Paris,16 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"17,000","19,250","25,250","12,599.75",0.00,N,,,N,N,0,N,0,N,N,N,The Eaves Counselling & Psychological Services Limited,Unit 3 Paris,16 Parklands,Railton Road,Guildford,,GU2 9JX
372230162,Block of 3 Parking Spaces IRO,16 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"1,500","1,500","1,500",748.50,0.00,N,,,N,N,0,N,0,N,N,N,The Eaves Counselling & Psychological Services Limited,Unit 3 Paris,16 Parklands,Railton Road,Guildford,,GU2 9JX
372230163,1 Parking Space IRO Unit 3,16 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,500,500,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,The Eaves Counselling & Psychological Services Limited,Unit 3 Paris,16 Parklands,Railton Road,Guildford,,GU2 9JX
372230186,Block of 2 Parking Spaces IRO,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,"1,000","1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,The Luna Hive Ltd for Willow Health Therapy Rooms,Ground Floor,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230187,1 Parking Space IRO,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,500,500,500,249.50,0.00,Y,29/09/2023,,N,N,0,N,0,N,N,N,,,,,,,
372230190,Unit 19,Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,"20,750","25,500","32,500","16,217.50",0.00,N,,,N,Y,80,N,0,N,N,N,Surrey Federation Of Womens Inst,19 Parklands,Railton Road,Guildford,Surrey,,Gu2 9JX
372230191,1 Parking Space IRO 1st Flr,18 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,500,500,500,249.50,0.00,N,,,N,N,0,N,0,N,N,N,Fortis Financial Planning Ltd,First Floor Unit 5,Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230192,Grd Flr,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,,"9,700","12,500","5,590.55",646.95,N,,,Y,N,0,N,0,N,N,N,The Luna Hive Ltd for Willow Health Therapy Rooms,Ground Floor,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
372230193,1st Flr,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,OFFICES AND PREMISES,,"10,500","13,750","6,051.63",809.62,N,,,Y,N,0,N,0,N,N,N,Sans Soucie Children Services Ltd,,,,,,
372230194,Car Parking Space IRO,17 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,500,500,249.50,0.00,Y,29/09/2023,,N,N,0,N,0,N,N,N,,,,,,,
372230195,2 Parking Spaces IRO Grd Flr,18 Parklands,Railton Road,Guildford,Surrey,GU2 9JX,CAR PARKING SPACE AND PREMISES,,"1,000","1,000",499.00,0.00,N,,,N,N,0,N,0,N,N,N,Intellectus Group Ltd,Ground Floor,18 Parklands,Railton Road,Guildford,Surrey,GU2 9JX
